0.001870,-0.014350,-0.017988,-0.016887,0.000631,0.013981,0.014900,0.016741,-0.010537,-0.026160,-0.041426,-0.021232,0.004869,0.009954,0.013837,0.030523,0.010689,-0.003725,-0.000428,0.010170,0.027492,0.040261,0.037050,0.019555,-0.014143,-0.004349,-0.016472,-0.011981,-0.015543,0.018615,0.014615,0.010270,-0.011459,-0.021942,-0.017965,-0.006175,-0.005579,0.012800,0.036296,0.012785,0.000740,-0.024415,-0.033054,-0.036142,-0.010079,0.000557,-0.002208,-0.013945,-0.023417,-0.013896,-0.020147,-0.001897,-0.002315,0.024571,0.028290,0.017015,0.001513,-0.011620,-0.006504,0.002166,-0.012122,0.022087,0.026408,0.008286
-0.000133,-0.000193,-0.000339,-0.000285,0.000179,0.000487,0.000354,0.000531,-0.000227,-0.000622,-0.000703,-0.000584,-0.000106,-0.000165,-0.000010,0.000133,0.000111,-0.000477,-0.000188,-0.000116,0.000181,0.000673,0.000539,0.000549,-0.000035,0.000530,0.000178,0.000040,-0.000086,0.000311,0.000276,0.000067,-0.000138,-0.000195,-0.000316,-0.000137,-0.000050,-0.000234,-0.000011,-0.000168,-0.000135,-0.000456,-0.000425,-0.000539,-0.000038,0.000146,0.000174,0.000084,-0.000034,-0.000046,-0.000047,0.000361,0.000288,0.000684,0.000854,0.000225,-0.000044,-0.000320,-0.000587,-0.000152,-0.000253,0.000205,0.000323,0.000221
0.000159,-0.000093,0.000019,-0.000053,-0.000246,-0.000400,-0.000309,-0.000319,-0.000182,-0.000328,-0.000252,-0.000049,-0.000182,-0.000401,-0.000328,-0.000233,-0.000394,0.000081,-0.000094,-0.000264,-0.000250,-0.000301,-0.000292,-0.000193,-0.000268,-0.000595,-0.000299,-0.000352,-0.000099,-0.000115,-0.000145,0.000044,0.000276,0.000064,0.000090,-0.000040,0.000187,0.000250,0.000225,0.000382,0.000138,0.000562,0.000278,0.000399,0.000004,0.000227,0.000313,0.000264,0.000437,0.000312,0.000669,0.000003,0.000171,0.000010,0.000331,0.000342,0.000361,0.000546,0.000299,0.000506,0.000287,0.000061,0.000179,0.000227
-0.000032,-0.000013,0.000021,-0.000039,-0.000177,-0.000091,-0.000042,0.000019,0.000002,0.000008,0.000128,0.000057,-0.000006,-0.000095,-0.000111,-0.000146,-0.000197,-0.000128,-0.000081,0.000045,0.000034,0.000044,0.000014,0.000071,0.000055,-0.000078,-0.000158,-0.000201,-0.000047,-0.000240,-0.000097,-0.000037,0.000028,0.000118,0.000180,0.000147,0.000095,0.000070,0.000093,0.000083,-0.000062,-0.000041,-0.000106,-0.000094,-0.000137,-0.000076,0.000059,0.000130,0.000282,0.000079,0.000106,0.000019,-0.000106,-0.000108,-0.000109,-0.000057,-0.000094,0.000005,0.000095,0.000103,0.000153,-0.000012,0.000013,0.000041
-0.017402,0.024375,0.070325,0.142499,0.182581,0.078315,0.013489,0.043088,0.019134,0.029549,-0.089768,-0.048844,0.000293,0.077749,0.074164,0.116162,0.087706,0.154045,0.030737,-0.014939,-0.077057,-0.143897,-0.140687,-0.162850,-0.143905,-0.073696,0.003556,0.057561,-0.057252,0.065200,0.010977,0.001872,-0.016409,-0.018288,-0.093344,-0.044667,-0.052551,0.042508,-0.017802,0.057395,0.127441,0.148586,0.110804,0.150824,0.165222,0.085038,-0.061942,-0.120189,-0.170271,-0.098499,-0.107522,-0.050788,0.056076,0.037059,0.034019,-0.011100,0.097107,-0.004177,-0.094459,-0.199045,-0.142582,-0.079274,-0.026403,-0.041312
0.071666,0.020990,-0.062404,-0.076723,-0.008258,-0.023773,0.008428,-0.131900,0.023850,0.077340,0.071099,0.082294,0.042580,0.092051,0.084878,0.054284,0.159666,0.047556,0.104703,0.009430,0.053724,0.047133,0.101614,0.038578,0.126879,0.143224,0.180693,0.199793,0.143295,0.186635,0.079724,0.033875,-0.019759,-0.107351,-0.074271,-0.106317,-0.065169,-0.113350,-0.094563,-0.171076,-0.064326,-0.108096,0.033284,-0.022098,-0.026413,-0.051352,-0.056369,-0.061782,-0.189428,-0.005734,-0.060792,-0.025994,-0.000798,-0.017159,-0.067394,0.024862,-0.021388,0.002242,0.067416,0.094775,-0.005529,0.080634,-0.043343,-0.055091
0.000176,-0.000115,-0.000311,-0.000451,-0.000340,-0.000140,0.000036,-0.000213,-0.000086,-0.000138,-0.000056,0.000067,0.000077,0.000036,0.000062,0.000079,0.000110,-0.000161,0.000098,0.000080,0.000354,0.000508,0.000568,0.000396,0.000270,0.000176,0.000083,0.000060,0.000175,0.000272,0.000169,0.000124,-0.000039,-0.000268,-0.000062,-0.000128,-0.000023,-0.000088,0.000190,-0.000181,-0.000261,-0.000463,-0.000304,-0.000446,-0.000369,-0.000180,0.000034,0.000030,-0.000115,0.000092,0.000032,0.000008,-0.000098,0.000060,0.000055,0.000215,-0.000118,0.000022,0.000275,0.000548,0.000183,0.000401,0.000180,0.000066
0.046108,0.013641,-0.039863,-0.048957,-0.005030,-0.015325,0.005316,-0.084968,0.015491,0.050100,0.045900,0.053101,0.027446,0.059449,0.054757,0.035080,0.102845,0.031068,0.067492,0.006102,0.034346,0.029777,0.064883,0.024292,0.081391,0.091820,0.116194,0.128638,0.092119,0.120043,0.051191,0.021757,-0.012699,-0.069000,-0.047814,-0.068407,-0.042008,-0.072762,-0.060890,-0.109904,-0.041097,-0.069100,0.021785,-0.013725,-0.016664,-0.032953,-0.036470,-0.040011,-0.122171,-0.003869,-0.039326,-0.016963,-0.000542,-0.011266,-0.043682,0.015843,-0.013589,0.001530,0.043414,0.060618,-0.003731,0.051620,-0.028090,-0.035627
-0.008984,0.002337,-0.000582,0.003411,0.013523,0.016654,0.007973,0.016034,-0.000928,-0.006317,-0.003399,-0.012093,-0.006315,-0.008724,-0.005404,-0.009629,0.001920,-0.014743,-0.006818,-0.009540,-0.010238,0.000888,-0.003031,0.007672,0.005304,0.026773,0.019054,0.012038,0.004672,0.002107,0.002992,-0.004359,-0.000937,0.005735,-0.004068,-0.001658,-0.000811,-0.018030,-0.025162,-0.015558,-0.003641,-0.003547,0.003581,0.001216,0.008995,0.006284,0.005010,0.007797,0.007265,0.002061,0.003274,0.015141,0.013360,0.013664,0.016016,-0.004793,-0.003256,-0.010474,-0.025468,-0.017372,-0.008502,-0.008604,-0.005207,0.001461
-0.048463,0.012955,-0.002895,0.018274,0.071988,0.089237,0.042870,0.085987,-0.004352,-0.032488,-0.016120,-0.063804,-0.033481,-0.046380,-0.028907,-0.052295,0.010283,-0.079626,-0.036480,-0.050522,-0.054539,0.004987,-0.015985,0.041613,0.029827,0.144690,0.102646,0.064901,0.025653,0.010439,0.015769,-0.023730,-0.005269,0.031320,-0.020919,-0.008214,-0.004294,-0.097278,-0.135694,-0.084370,-0.020292,-0.020183,0.018768,0.005826,0.047589,0.032679,0.026421,0.042023,0.039442,0.011075,0.016970,0.081185,0.070739,0.072153,0.083922,-0.026887,-0.018731,-0.056960,-0.136261,-0.093328,-0.045125,-0.046464,-0.028772,0.007302
-0.000015,-0.000051,-0.000047,-0.000028,0.000054,0.000043,-0.000011,0.000064,-0.000117,-0.000278,-0.000263,-0.000207,-0.000135,-0.000235,-0.000156,-0.000115,-0.000104,-0.000116,-0.000104,-0.000199,-0.000155,-0.000028,-0.000069,0.000039,-0.000100,0.000022,0.000051,-0.000031,-0.000024,0.000049,0.000016,0.000003,0.000081,0.000020,-0.000069,-0.000070,0.000049,-0.000060,-0.000091,0.000022,0.000029,0.000153,0.000092,0.000111,0.000086,0.000177,0.000181,0.000152,0.000180,0.000119,0.000272,0.000156,0.000225,0.000223,0.000399,0.000151,0.000140,0.000103,-0.000163,0.000039,-0.000009,-0.000006,0.000087,0.000132
-0.045127,0.012004,-0.002567,0.017086,0.066803,0.082808,0.039682,0.080001,-0.004155,-0.030455,-0.015089,-0.059446,-0.031322,-0.043553,-0.027257,-0.048985,0.009061,-0.074178,-0.034166,-0.047175,-0.050995,0.004371,-0.015217,0.038580,0.027518,0.134157,0.095122,0.059912,0.023659,0.009289,0.014434,-0.022140,-0.004701,0.029408,-0.019219,-0.007461,-0.003766,-0.090266,-0.126091,-0.078106,-0.018766,-0.018331,0.017589,0.005685,0.044284,0.030563,0.024856,0.039413,0.037340,0.010542,0.016308,0.075609,0.065890,0.067090,0.078267,-0.024931,-0.017262,-0.052705,-0.126694,-0.086669,-0.041751,-0.043358,-0.026675,0.006986
0.006522,-0.051600,-0.064253,-0.060046,0.002749,0.050515,0.053641,0.060660,-0.037766,-0.093873,-0.149288,-0.076487,0.017658,0.036256,0.050098,0.110403,0.038423,-0.012745,-0.001564,0.036934,0.098889,0.144378,0.132741,0.069615,-0.051731,-0.016619,-0.060127,-0.043648,-0.056646,0.066554,0.052359,0.036904,-0.041386,-0.078803,-0.064638,-0.021917,-0.020131,0.046845,0.131294,0.046887,0.003299,-0.087280,-0.118942,-0.129754,-0.035840,0.002140,-0.008306,-0.050735,-0.084638,-0.050576,-0.073192,-0.007282,-0.008600,0.088220,0.101465,0.060948,0.005654,-0.041962,-0.023533,0.006856,-0.044060,0.079073,0.095055,0.029658
0.036637,-0.021677,-0.025765,-0.024769,0.006214,-0.039048,-0.046176,-0.058252,-0.062437,-0.128645,-0.123572,-0.068233,-0.069037,-0.118249,-0.078149,-0.056642,-0.039023,-0.004629,-0.019588,-0.121099,-0.096405,-0.062190,-0.059545,-0.019729,-0.050655,-0.033287,0.042776,0.011858,0.019760,0.068125,0.010674,0.016398,0.066487,-0.014898,-0.047045,-0.072891,0.020805,-0.025614,-0.047523,0.009962,0.024148,0.128392,0.107067,0.118558,0.048613,0.098266,0.094633,0.070027,0.060956,0.083408,0.179459,0.052702,0.124721,0.088418,0.189616,0.113803,0.112010,0.121417,-0.014568,0.094451,0.021068,0.018540,0.038874,0.062644
-0.011087,-0.065024,-0.057984,-0.049516,0.005016,0.064367,0.059745,0.104258,-0.049703,-0.128239,-0.190471,-0.109435,0.009472,0.018091,0.035849,0.113353,0.002809,-0.027156,-0.028980,0.040464,0.100503,0.154679,0.127100,0.070510,-0.092469,-0.056425,-0.116560,-0.102470,-0.102626,0.028113,0.039671,0.033791,-0.042727,-0.063051,-0.055097,0.002519,-0.006270,0.083637,0.176386,0.098595,0.020359,-0.073027,-0.146282,-0.144422,-0.034835,0.015512,0.004943,-0.042534,-0.048417,-0.056932,-0.068890,-0.001772,-0.010077,0.106019,0.134181,0.063739,0.011800,-0.049162,-0.044400,-0.016546,-0.049243,0.070431,0.120985,0.048486
-0.047061,0.014364,0.003426,0.029211,0.082540,0.089983,0.041068,0.084161,-0.002411,-0.027832,-0.021939,-0.063711,-0.031607,-0.037579,-0.021498,-0.040258,0.016373,-0.062197,-0.031913,-0.048925,-0.058131,-0.007886,-0.027347,0.025356,0.016265,0.129692,0.096716,0.065559,0.019466,0.014558,0.015335,-0.022355,-0.006025,0.028458,-0.026876,-0.011132,-0.008120,-0.087940,-0.129397,-0.074491,-0.008537,-0.006146,0.027263,0.018527,0.058443,0.037766,0.019925,0.030014,0.023853,0.002642,0.007686,0.072193,0.071127,0.070441,0.081312,-0.026430,-0.009584,-0.053572,-0.135691,-0.104057,-0.053807,-0.050616,-0.029548,0.003456
0.000056,-0.000005,-0.000115,-0.000113,0.000039,0.000070,0.000084,-0.000047,0.000009,0.000026,-0.000027,0.000013,0.000061,0.000142,0.000145,0.000145,0.000234,0.000018,0.000108,0.000039,0.000129,0.000175,0.000218,0.000113,0.000120,0.000224,0.000202,0.000229,0.000125,0.000265,0.000141,0.000054,-0.000073,-0.000171,-0.000145,-0.000133,-0.000101,-0.000133,-0.000062,-0.000199,-0.000078,-0.000220,-0.000061,-0.000140,-0.000034,-0.000055,-0.000082,-0.000114,-0.000292,-0.000065,-0.000164,-0.000010,0.000006,0.000071,0.000009,0.000041,-0.000045,-0.000083,-0.000011,0.000037,-0.000078,0.000125,0.000003,-0.000052
-0.000144,-0.000109,0.000182,0.000271,0.000092,0.000124,0.000084,0.000410,0.000018,-0.000022,-0.000321,-0.000144,0.000132,0.000269,0.000194,0.000458,-0.000161,0.000259,-0.000102,0.000367,0.000255,0.000067,-0.000043,-0.000244,-0.000588,-0.000768,-0.000882,-0.000680,-0.000641,-0.000401,-0.000141,0.000014,-0.000161,0.000047,0.000072,0.000317,0.000026,0.000706,0.000869,0.000775,0.000342,0.000116,-0.000402,-0.000221,0.000019,-0.000009,-0.000193,-0.000331,-0.000121,-0.000394,-0.000501,-0.000304,-0.000333,-0.000069,-0.000135,-0.000106,0.000034,-0.000180,0.000005,-0.000446,-0.000195,-0.000082,0.000251,0.000007
0.000071,-0.000027,-0.000009,0.000069,0.000205,0.000027,-0.000041,-0.000070,-0.000091,-0.000194,-0.000348,-0.000169,-0.000089,-0.000059,0.000005,0.000108,0.000096,0.000184,0.000036,-0.000191,-0.000180,-0.000188,-0.000167,-0.000180,-0.000236,-0.000123,0.000087,0.000114,-0.000019,0.000267,0.000074,0.000058,0.000068,-0.000115,-0.000230,-0.000210,-0.000052,0.000006,-0.000050,0.000063,0.000169,0.000313,0.000256,0.000301,0.000237,0.000240,0.000063,-0.000065,-0.000188,0.000002,0.000124,0.000009,0.000256,0.000212,0.000366,0.000213,0.000293,0.000186,-0.000103,-0.000025,-0.000141,0.000005,0.000068,0.000053
0.065722,-0.045831,-0.143231,-0.195207,-0.119141,-0.021932,0.043997,-0.064887,-0.028439,-0.046965,-0.023607,0.021120,0.044502,0.045522,0.054823,0.059464,0.087344,-0.076370,0.050958,0.048290,0.171881,0.249319,0.274513,0.190474,0.133670,0.130916,0.069509,0.062662,0.085444,0.144298,0.093208,0.054037,-0.039272,-0.130417,-0.047739,-0.063438,-0.028888,-0.064135,0.060424,-0.113232,-0.122289,-0.244712,-0.151116,-0.223969,-0.154243,-0.087588,-0.006765,-0.010263,-0.095468,0.014476,-0.037459,0.008068,-0.043858,0.041204,0.019927,0.076720,-0.071749,-0.032662,0.085643,0.197006,0.048358,0.174247,0.069468,0.014049
-0.016645,-0.004991,0.014355,0.017699,0.001953,0.005653,-0.001841,0.030794,-0.005643,-0.018221,-0.016887,-0.019330,-0.009886,-0.021358,-0.019645,-0.012405,-0.037024,-0.011103,-0.024350,-0.002162,-0.012315,-0.010657,-0.023349,-0.008808,-0.029602,-0.033281,-0.042073,-0.046495,-0.033408,-0.043201,-0.018404,-0.007795,0.004518,0.024780,0.017097,0.024634,0.015103,0.026403,0.022201,0.039831,0.014957,0.024961,-0.007954,0.004891,0.006092,0.011977,0.013115,0.014277,0.043861,0.001248,0.014021,0.006065,0.000226,0.004227,0.015962,-0.005622,0.005009,-0.000597,-0.015767,-0.022016,0.001178,-0.018577,0.010279,0.012885
0.035799,-0.021077,-0.025099,-0.024274,0.005643,-0.038308,-0.045007,-0.057004,-0.060610,-0.124772,-0.119771,-0.065935,-0.066922,-0.114717,-0.075833,-0.054959,-0.037904,-0.004347,-0.018859,-0.117453,-0.093393,-0.060310,-0.057634,-0.019143,-0.049043,-0.032593,0.041388,0.011436,0.019296,0.066189,0.010348,0.016008,0.064607,-0.014599,-0.045574,-0.070800,0.020225,-0.024721,-0.045847,0.009735,0.023351,0.124580,0.103903,0.115030,0.046915,0.095221,0.091844,0.067963,0.059123,0.081078,0.174322,0.050964,0.120867,0.085568,0.183777,0.110614,0.108739,0.118121,-0.013584,0.092268,0.020742,0.018250,0.037795,0.060802
0.000179,-0.000174,-0.000048,-0.000082,-0.000210,-0.000228,-0.000065,-0.000140,-0.000061,-0.000076,-0.000353,0.000048,0.000181,0.000309,0.000256,0.000547,0.000002,0.000409,0.000123,0.000324,0.000416,0.000200,0.000238,-0.000157,-0.000422,-0.000845,-0.000736,-0.000495,-0.000381,0.000018,0.000003,0.000173,-0.000080,-0.000270,-0.000057,0.000038,-0.000022,0.000664,0.000992,0.000645,0.000220,0.000034,-0.000331,-0.000237,-0.000191,-0.000076,-0.000160,-0.000361,-0.000377,-0.000240,-0.000306,-0.000419,-0.000333,-0.000111,-0.000121,0.000226,0.000158,0.000145,0.000480,0.000251,0.000018,0.000296,0.000359,0.000034
-0.049483,0.013109,-0.002774,0.018883,0.073474,0.090957,0.043626,0.087875,-0.004529,-0.033357,-0.016851,-0.065271,-0.034201,-0.047380,-0.029555,-0.053177,0.010167,-0.080984,-0.037358,-0.051493,-0.055699,0.004864,-0.016612,0.042107,0.029814,0.146761,0.103986,0.065583,0.025658,0.010316,0.015903,-0.024193,-0.005320,0.032052,-0.021275,-0.008201,-0.004267,-0.098639,-0.137795,-0.085325,-0.020334,-0.020093,0.019116,0.006126,0.048671,0.033530,0.027006,0.042788,0.040394,0.011190,0.017356,0.082643,0.072109,0.073613,0.085777,-0.027323,-0.018832,-0.057926,-0.138944,-0.095355,-0.046075,-0.047499,-0.029110,0.007579
0.038551,0.002884,0.049646,0.075819,0.047229,-0.039915,-0.035129,-0.060218,0.017342,0.053484,-0.042932,0.033552,0.034974,0.100065,0.079579,0.131642,0.048237,0.184860,0.058385,0.042448,0.005359,-0.100609,-0.076718,-0.151196,-0.126293,-0.198069,-0.103310,-0.028283,-0.064365,0.033018,-0.008754,0.025831,-0.005673,-0.044804,-0.040716,-0.021411,-0.030755,0.128549,0.128211,0.124954,0.105620,0.119239,0.054193,0.094045,0.060714,0.022624,-0.068793,-0.123698,-0.154685,-0.077204,-0.089590,-0.117764,-0.035885,-0.049890,-0.064315,0.020308,0.083777,0.055794,0.077914,-0.036112,-0.048441,-0.004586,0.012061,-0.035232
-0.063917,0.016941,-0.004059,0.023848,0.094944,0.117812,0.056608,0.113545,-0.005987,-0.043433,-0.021787,-0.084553,-0.044365,-0.061567,-0.038362,-0.069129,0.013452,-0.105374,-0.048286,-0.066943,-0.072025,0.006836,-0.020895,0.055201,0.039301,0.191070,0.135549,0.085591,0.033858,0.013979,0.020929,-0.031248,-0.006862,0.041229,-0.027762,-0.011001,-0.005600,-0.128497,-0.179086,-0.111366,-0.026852,-0.026644,0.024713,0.007596,0.062760,0.043332,0.035177,0.055708,0.052283,0.014827,0.022816,0.107407,0.093670,0.095652,0.111471,-0.035131,-0.024558,-0.075032,-0.179999,-0.122879,-0.059505,-0.061128,-0.037708,0.009896
0.030205,0.032021,-0.000780,-0.009167,-0.004946,-0.032970,-0.019529,-0.087121,0.027276,0.076152,0.097272,0.070964,0.011824,0.026463,0.017201,-0.022967,0.056678,0.027551,0.048825,-0.011859,-0.018396,-0.041219,-0.011098,-0.012663,0.080589,0.072809,0.109133,0.110773,0.090436,0.057019,0.013915,-0.000405,0.008994,-0.015187,-0.006177,-0.039484,-0.021204,-0.072364,-0.100432,-0.098861,-0.030868,-0.011471,0.067167,0.046461,0.003549,-0.024356,-0.022210,-0.006361,-0.050349,0.019396,0.004056,-0.008808,0.003532,-0.046102,-0.074793,-0.014835,-0.012031,0.019503,0.041262,0.040717,0.016590,0.002755,-0.061123,-0.038129
0.038026,0.056913,0.017264,0.004998,-0.007342,-0.057919,-0.041043,-0.132241,0.046745,0.127224,0.170805,0.115435,0.010626,0.024688,0.008506,-0.061609,0.063861,0.040075,0.064901,-0.026073,-0.052328,-0.095450,-0.052384,-0.036567,0.120982,0.100635,0.160961,0.158492,0.135373,0.056281,0.003452,-0.011009,0.023619,0.002345,0.010246,-0.045839,-0.022259,-0.108678,-0.169691,-0.143664,-0.041622,0.009702,0.122407,0.098183,0.014847,-0.032779,-0.026997,0.005957,-0.042437,0.039920,0.026083,-0.009648,0.007018,-0.085989,-0.127641,-0.036906,-0.017471,0.037684,0.061240,0.051792,0.034425,-0.018827,-0.107652,-0.058765
0.024524,-0.006599,0.001466,-0.009312,-0.036647,-0.045256,-0.021695,-0.043495,0.002238,0.016532,0.008273,0.032408,0.017053,0.023587,0.014686,0.026549,-0.005306,0.040290,0.018455,0.025799,0.027846,-0.002340,0.008261,-0.020992,-0.015089,-0.073442,-0.052279,-0.033124,-0.013116,-0.005499,-0.008048,0.012019,0.002602,-0.015836,0.010744,0.004334,0.002218,0.049461,0.069044,0.042894,0.010233,0.010034,-0.009785,-0.003226,-0.024307,-0.016718,-0.013450,-0.021319,-0.019906,-0.005674,-0.008748,-0.041220,-0.036082,-0.036696,-0.042747,0.013532,0.009334,0.028752,0.069179,0.047324,0.022949,0.023593,0.014639,-0.003707
